Item Id,Category,SKU,Title,Inventory Count,Sheet Date,L CHECK,Price,30,60,90,180,360,Bonsai Date,Message,Family
1380,PCM,89661-42870,01-03 TOYOTA RAV4 M/T ECU ECM PCM ENGINE CONTROL COMPUTER 89661-42870 REBUILT,1,11.20.24,03.13.26,174.99,0,0,0,0,1,,PNV,1ZA-FE
5778,PCM,89661-50221,96 97 LEXUS LS400 ECU ECM ENGINE COMPUTER CONTROL 89661-50221 1UZ-FE REBUILT,1,12.10.20,03.20.26,599.99,0,0,0,0,0,,NO PRO,NONE
3689,PCM,8C3A-12B565-CA,08-10 FORD F-250 F250 TRANSMISSION CONTROL UNIT TCU MODULE 8C3A-12B565-CA TESTED,1,08.19.19,03.10.26,199.99,1,1,1,1,1,10.20.25,NONE,NONE
9403,PCM,8C3A-12B684-KA NO PRO,2012 12 F-250 F-350 6.7L DIESEL ECU ECM ENGINE COMPUTER CC3A-12A650-APA TESTED,2,03.14.23,03.20.26,254.99,0,0,0,0,1,,NO PRO,BC3A-12B684-KA
9930,PCM,8E5Z-12A650-KB NO FAM NO PRO,08 FORD FUSION MILAN 3.0L ENGINE COMPUTER ECM PCM ECU 8E5Z-12A650-KB TESTED,1,12.13.23,03.13.26,264.99,0,0,0,0,0,,NO PRO,
4224,PCM,8L2A-12B684-BA 1/5/5 M1,08 EXPLORER MOUNTAINEER 4.0L ECU PCM ECM ENGINE COMPUTER 8L2A-12A650-GC REBUILT,3,12.12.19,03.13.26,344.99,2,3,7,9,17,01.08.25,M1,8L2A-12B684-BA 8L2A12B684BA
5842,Speedometer,8L34-10849-AA T3 SCRATCHES,08 FORD F-150 F-250 M/T INSTRUMENT CLUSTER GAUGES SPEEDOMETER 8L34-10849-AA,1,12.22.20,03.20.26,139.99,0,0,0,0,1,,CP1,
1181,PCM,8T4A-12B684-AA 14-10/44/44 M1 EDGE,08-09 FORD EDGE LINCOLN MKX ECU ECM PCM ENGINE COMPUTER 8T4A-12A650-JD TESTED,4,12.18.17,03.20.26,149.99,0,0,0,0,0,,M1 EDGE,8T4A-12B684-AA
1185,PCM,8T4A-12B684-AA 14-14/44/44 M1 EDGE,08-09 FORD EDGE LINCOLN MKX ECU ECM PCM ENGINE COMPUTER 9T4A-12A650-GC TESTED,4,01.16.20,03.20.26,149.99,0,0,0,0,1,,M1 Edge,8T4A-12B684-AA
1171,PCM,8T4A-12B684-AA 14-2/44/44 M1 EDGE,08-09 FORD EDGE LINCOLN MKX ECU ECM PCM ENGINE COMPUTER 8T4A-12A650-EC TESTED,4,12.18.17,03.20.26,149.99,0,1,1,1,2,,M1 EDGE,8T4A-12B684-AA
1174,PCM,8T4A-12B684-AA 14-4/44/44 M1 EDGE,08-09 FORD EDGE LINCOLN MKX ECU ECM PCM ENGINE COMPUTER 8T4A-12A650-EE TESTED,4,12.18.17,03.20.26,149.99,0,0,1,3,7,,M1 EDGE,8T4A-12B684-AA
1177,PCM,8T4A-12B684-AA 14-7/44/44 M1 EDGE,08-09 FORD EDGE LINCOLN MKX ECU ECM PCM ENGINE COMPUTER 8T4A-12A650-JC TESTED,4,12.18.17,03.20.26,149.99,0,0,1,1,1,,M1 EDGE,8T4A-12B684-AA
1178,PCM,8T4A-12B684-AA 14-8/44/44 M1 EDGE,08-09 FORD EDGE LINCOLN MKX ECU ECM PCM ENGINE COMPUTER 8T4A-12A650-CC TESTED,4,12.18.17,03.20.26,149.99,0,0,0,0,2,,M1 EDGE,8T4A-12B684-AA
1179,PCM,8T4A-12B684-AA 14-9/44/44 M1 Edge,08-09 FORD EDGE LINCOLN MKX ECU ECM PCM ENGINE COMPUTER 8T4A-12A650-CD TESTED,4,01.16.20,03.20.26,149.99,0,0,0,0,1,,M1 Edge,8T4A-12B684-AA
989,Climate Control,98-04 HONDA ACCORD CC T1,98-04 HONDA ODYSSEY ACCORD HEATER MANUAL TEMPERATURE CLIMATE AC CONTROL REFURB,1,08.10.20,03.20.26,399.99,0,0,0,0,0,,NONE,NONE
8730,PCM,9C2A-12B684-BC M1 2009 ONLY 37/37 NO PRO,09 FORD E-150 E-250 E350 5.4L ECU ECM PCM ENGINE COMPUTER 9C2A-12A650-ATA TESTED,3,09.27.22,03.20.26,224.99,0,1,1,2,3,,M1,9C2A-12B684-BC
10740,PCM,9C2A-12B684-BF DC2A-12A650-SD NO PRO,2014 FORD E-250 E350 5.4L ECU ECM PCM ENGINE COMPUTER DC2A-12A650-SD TESTED,1,10.30.24,03.06.26,279.99,0,0,1,2,2,,PNV,9C2A-12B684-BF
9785,PCM,9C2A-12B684-CA AL3A-12A650-EMA 2/MIL NO PRO,10 2010 FORD F-150 F-250 5.4L ECU ECM PCM ENGINE COMPUTER AL3A-12A650-EJA TESTED,1,10.09.23,03.06.26,189.99,0,0,1,2,4,,NO PRO,9C2A-12B684-CA
9650,PCM,9L3A-12A650-BXD 11/48/MIL NO PRO,2009 FORD F-150 5.4L ECU ECM PCM ENGINE COMPUTER MODULE 9L3A-12A650-BXD TESTED,1,07.26.23,03.20.26,174.99,0,0,0,0,1,08.19.25,NO PRO,9C2A-12B684-AC
10793,PCM,A 264 900 14 00 / 0 261 S22 043,20-23 MERCEDES-BENZ GLE350 ECU ECM DME COMPUTER A2649001400 0261S22043 TESTED,1,12.04.24,03.13.26,149.99,0,0,0,0,0,,NO PRO,NONE
6078,PCM,A 272 153 05 92 0 261 209 402,06-10 C350 CLK350 ECU ECM PCM ENGINE COMPUTER A 272 153 05 92 0261209402 TESTED,2,03.04.21,03.13.26,149.99,0,0,0,0,1,,NO PRO,NONE
10715,ECM,A 272 153 06 92 0261209367,09-11 MERCEDES SLK300 ECU DME PCM ENGINE COMPUTER A 272 153 06 92 0261209367 OEM,1,10.23.24,03.20.26,274.99,0,0,0,1,1,,MB Blue,NONE
10458,PCM,A 272 153 26 91 0261209203,TESTED 06-09 MERCEDES E350 ECU DME ENGINE COMPUTER A 272 153 26 91 0261209203 OE,1,06.30.24,03.13.26,144.99,0,0,1,1,1,,PNV,NONE
8882,PCM,A 272 153 38 79 / 0 261 209 112,06-07 MERCEDES C280 ECU DME ENGINE COMPUTER A 272 153 38 79 TESTED 0 261 209 112,4,12.08.22,03.20.26,139.99,0,0,0,0,0,,NO PRO,NONE
8881,PCM,A 272 900 21 00 / 0 261 209 454,TESTED 06-09 MERCEDES E350 ECU DME ENGINE COMPUTER A 272 900 21 00 0 261 209 454,1,12.08.22,03.02.26,174.99,0,0,0,0,1,,NO PRO,NONE
5790,PCM,A 272 900 47 00 0 261 209 573,10-13 MERCEDES 350 ECU ECM PCM ENGINE COMPUTER A 272 900 47 00 0261209573 TESTED,2,12.11.20,03.06.26,164.99,0,0,0,0,0,,NO PRO,A 272 900 47 00 0 261 209 573
9171,PCM,A 276 900 50 00  / 0 261 S07 801,13-15 MERCEDES C300 C350 E350 GLK350 PCM ECU ECM DME A2769005000 0261S07801,2,12.4.24,03.20.26,139.99,0,0,0,0,0,,NO PRO,NONE
9174,PCM,A 276 900 73 00 / 0 261 S08 565,16-19 MERCEDES GLE350 GLE400 ECU DME COMPUTER A 276 900 73 00 0261S08565 TESTED,2,02.10.23,03.13.26,154.99,0,0,0,1,1,,NO PRO,NONE
11238,PCM,A 642 150 23 30 0281015916,07-09 SPRINTER 3.0L ECU ECM PCM ENGINE COMPUTER A 642 150 23 30 0281015916 OEM,2,02.20.26,03.20.26,399.99,1,1,1,1,1,,NONE,NONE
8581,PCM,A 642 150 43 41 0281015133,07-09 SPRINTER 3.0L ECU ECM PCM ENGINE COMPUTER A 642 150 43 41 0281015133 TESTD,2,07.11.22,03.27.26,424.99,1,1,1,1,1,,NONE,NONE
9678,PCM,A 642 150 53 72 0281014343,07-09 SPRINTER 3.0L ECU ECM PCM ENGINE COMPUTER A 642 150 53 72 0281014343 OE,5,08.24.23,03.20.26,399.99,0,1,1,1,2,05.15.25,NONE,NONE
11237,PCM,A 642 150 95 00 0281015664,07-09 SPRINTER 3.0L ECU ECM PCM ENGINE COMPUTER A 642 150 95 00 0281015664 OEM,1,02.20.26,03.20.26,399.99,0,0,0,0,0,,NONE,NONE
10941,ECM,A 642 150 97 78 0281013759 PNV,07 08 ML ML320 ECU ECM DME ENGINE COMPUTER A 642 150 97 78 0281013759 TESTED,1,03.11.25,03.13.26,174.99,0,0,0,0,0,03.11.25,PNV,NONE
10518,ECM,A 647 153 10 79 0281011600,03-06 SPRINTER 2.7L ECU ECM PCM ENGINE COMPUTER A 647 153 10 79 0281011600,1,08.15.24,03.20.26,399.99,0,0,0,0,0,,NONE,NONE
3816,PCM,A 647 153 24 79 0 281 011 777,TESTD 03-06 SPRINTER 2.7L ECU ECM PCM ENGINE COMPUTER A 647 153 24 79 0281011777,1,09.11.19,03.13.26,299.99,0,0,0,0,0,,NO PRO,
654,PCM,A 647 153 26 79 0281011777 NO PRO,TESTD 03-06 SPRINTER 2.7L ECU ECM PCM ENGINE COMPUTER A 647 153 26 79 0281011910,1,,03.13.26,449.99,0,0,0,0,0,,PNV,NONE
577,PCM,A 647 153 28 79,03-06 SPRINTER 2.7L ECU ECM PCM ENGINE COMPUTER A 647 153 28 79 0281012198,1,05.21.20,03.27.26,224.99,1,1,1,3,4,,NONE,NONE
11061,PCM,A56-Q78 Z99,01 MAXIMA INFINITI I30 3.0L PCM ECU ECM ENGINE COMPUTER UNIT A56-Q78 Z98 REMAN,1,08.15.25,03.13.26,299.99,0,0,0,0,0,,NO PRO,NONE
11262,,AL34-10849-BLA T2 STRESS 98k,09 F-150 F-250 LARIAT ONLY INSTRUMENT CLUSTER GAUGES SPEEDOMETER AL34-10849-BLA,1,03.25.26,,234.99,0,0,0,0,0,,CP1,NONE
10829,PCM,BB5A-12A650-KH BT4A-12B684-DA,11 FORD EXPLORER ECU ECM PCM ENGINE CONTROL MODULE COMPUTER BB5A-12A650-KH TESTD,1,12.24.24,03.20.26,224.99,0,0,0,0,0,,PNV,BT4A-12B684-DA
9694,PCM,BC3A-12A650-CGG BC3A-12B684-FB SOLO NO PRO,11 FORD F-250 SD 6.2L ECU ECM ENGINE CONTROL COMPUTER BC3A-12A650-CGG TESTED OE,1,08.30.23,03.13.26,334.99,0,0,0,0,3,,NO PRO,BC3A-12B684-FB
9598,PCM,BC3A-12A650-CKG BC3A-12B684-FB NO PRO,11 FORD F-250 SD 6.2L ECU ECM ENGINE CONTROL COMPUTER BC3A-12A650-GKG TESTED OE,3,06.23.23,03.13.26,324.99,0,0,0,0,0,,NO PRO,BC3A-12B684-FB
9925,PCM,BC3A-12A650-CRK BC3A-12B684-FB NO PRO,11 FORD F-250 SD 6.2L ECU ECM ENGINE CONTROL COMPUTER BC3A-12A650-CRK TESTED OE,1,12.11.23,03.20.26,874.99,0,0,0,0,0,,NO PRO,BC3A-12B684-FB
10363,PCM,BC3A-12A650-DF NO PRO,2012 12 F-250 F-350 6.7L DIESEL ECU ECM ENGINE COMPUTER BC3A-12A650-AE TESTED,3,05.22.24,03.13.26,374.99,0,0,0,0,0,,NO PRO,BC3A-12B684-KA
9921,PCM,BC3A-12A650-GDA BC3A-12B684-FC NO PRO,11 FORD F-250 SD 6.2L ECU ECM ENGINE CONTROL COMPUTER BC3A-12A650-GDA TESTED OE,1,12.11.23,03.13.26,319.99,0,0,0,0,0,,NO PRO,BC3A-12B684-FC
9388,PCM,BC3A-12B684-JA 3/3 NO PRO,2011 11 F-250 F-350 6.7L DIESEL ECU ECM ENGINE COMPUTER BC3A-12A650-DEA TESTED,2,03.14.23,03.27.26,294.99,0,0,0,1,2,,PNV,BC3A-12B684-JA
11253,ABS Module,BE6006D316,11-16 SONATA OPTIMA HYBRID ABS ANTI-LOCK BRAKE PUMP CONTROL MODULE BE6006D316 OE,1,02.20.26,03.20.26,349.99,0,0,0,0,0,,,
9352,PCM,BL3A-12A650-AEG BC3A-12B684-FB NO PRO,11 FORD F-250 SD 6.2L ECU ECM ENGINE CONTROL COMPUTER BL3A-12A650-AEG TESTED,2,02.27.23,03.13.26,314.99,0,0,0,0,0,10.30.24,PNV,BC3A-12B684-FB
9851,PCM,BL3A-12A650-AKG BC3A-12B684-FB NO PRO,11 FORD F-250 SD 6.2L ECU ECM ENGINE CONTROL COMPUTER BL3A-12A650-AKG TESTED,1,11.09.23,03.13.26,328.99,0,0,0,0,1,,,BC3A-12B684-FB
580,ABS Module,Blazer 133 Series T1,02-05 BLAZER S10 SONOMA ABS ANTI-LOCK BRAKE CONTROL MODULE 133 SERIES REBUILT,3,08.19.20,03.20.26,229.99,0,3,4,18,46,,GM ABS,NONE
10419,PCM,BR3A-12B684-LA DR3A-12A650-CE SOLO M1,13-14 MUSTANG 3.7L ECU ECM PCM ENGINE CONTROL COMPUTER DR3A-12A650-CE TESTED OEM,2,07.02.24,03.06.26,139.99,0,0,0,0,0,,M1,BR3A-12B684-LA
5082,PCM,BR3A-12B684-LA DR3Z-12A650-DG SOLO M1,13-14 MUSTANG 3.7L ECU ECM PCM ENGINE CONTROL COMPUTER DR3A-12A650-DG TESTED OEM,1,06.22.20,03.13.26,174.99,0,0,1,1,1,,M1,BR3A-12B684-LA
10885,PCM,BT4A-12A650-BHB BT4A-12B684-DA NO PRO,12 EDGE MKX 3.7L ECU ECM PCM ENGINE CONTROL MODULE COMPUTER BT4A-12A650-BHB OE,2,01.07.25,03.13.26,224.99,0,0,0,0,0,,PNV,BT4A-12B684-DA
10364,PCM,CC3A-12A650-AKB NO PRO,2012 12 F-250 F-350 6.7L DIESEL ECU ECM ENGINE COMPUTER CC3A-12A650-AKB TESTED,1,05.22.24,03.13.26,198.99,0,0,0,0,2,,NO PRO,BC3A-12B684-KA
9455,PCM $,CC3A-12A650-BAA NO PRO,2012 12 FORD F-250 F-350 6.2L ECU ECM PCM ENGINE COMPUTER CC3A-12A650-BAA TESTED,1,04.20.23,03.27.26,274.99,0,0,0,1,3,,NO PRO,BC3A-12B684-FC
10956,ECM,CL3A-12A650-AGK NO PRO,2012 FORD F-150 5.0L ECU ECM PCM ENGINE COMPUTER CL3A-12A650-AGK TESTED,1,03.19.25,03.13.26,279.99,0,0,0,0,0,,PNV,
8739,PCM,CL3A-12B684-AA NO PRO,2012 FORD F-150 3.5L ECU ECM PCM ENGINE CONTROL COMPUTER CL3A-12A650-AUF TESTED,2,10.05.22,03.27.26,174.99,1,1,1,2,3,,NO PRO,CL3A-12B684-AA
9453,PCM,DC3A-12A650-ARE NO PRO,13-16 FORD F-250 F-350 6.2L ECU ECM PCM ENGINE COMPUTER DC3A-12A650-ARE TESTED,1,04.20.23,03.27.26,274.99,0,0,0,0,0,,NO PRO,BC3A-12B684-FC
11190,PCM,DC3A-12A650-AUE NO PRO SINGLE,13-16 FORD F-250 F-350 6.2L ECU ECM PCM ENGINE COMPUTER DC3A-12A650-AUE TESTED,1,01.23.26,03.10.26,324.99,0,1,1,1,1,,NO PRO,BC3A-12B684-FC
9854,PCM,DC3A-12A650-AYF BC3A-12B684-FC NO PRO,13-16 FORD F-250 F-350 6.2L ECU ECM PCM ENGINE COMPUTER DC3A-12A650-AYF TESTED,1,11.09.23,03.13.26,324.99,0,0,0,2,2,,NO PRO,BC3A-12B684-FC
10894,PCM,DC3A-12A650-BLD NO PRO,2013 13 F-250 F-350 6.7L DIESEL ECU ECM ENGINE COMPUTER DC3A-12A650-BLD TESTED,1,01.13.25,03.13.26,524.99,0,0,0,0,0,,NO PRO,
9088,PCM,DJ5A-12A650-BH NO PRO,13 14 15 FORD ESCAPE 1.6L ECU ECM PCM ENGINE COMPUTER DJ5A-12A650-BH TESTED OEM,1,01.15.23,03.20.26,139.99,0,0,0,0,0,,NO PRO,CV6A-12B684-CA
296,PCM $,DPU-251A 4-1/42/42,04 FORD F-250 F-350 DIESEL 6.0L ECU ECM ENGINE COMPUTER 4C3A-12A650-APG TESTED,2,06.18.21,03.20.26,894.99,0,0,0,0,0,,NO PRO,DPU-251A
297,PCM $,DPU-251A 4-2/42/42,04 FORD F-250 F-350 DIESEL 6.0L ECU ECM ENGINE COMPUTER 4C3A-12A650-ASD TESTED,2,06.18.21,03.20.26,894.99,0,0,0,0,0,,NO PRO,DPU-251A
298,PCM $,DPU-251A 4-3/42/42,04 FORD F-250 F-350 DIESEL 6.0L ECU ECM ENGINE COMPUTER 4U7A-12A650-EDB TESTED,2,06.18.21,03.20.26,944.99,0,0,0,0,0,,NO PRO,DPU-251A
1232,PCM $,DPU-251A 4-4/42/42,04 FORD F-250 F-350 DIESEL 6.0L ECU ECM ENGINE COMPUTER 4C3A-12A650-APD TESTED,2,06.18.21,03.20.26,894.99,0,0,0,0,0,,PNV,DPU-251A
6641,PCM,DPU-432A F SERIES S5-1/50/50 NOPRO,05 FORD F-250 F-350 6.0L ECU ECM ENGINE COMPUTER 5C3A-12A650-BYE DPU-432A TESTED,2,07.14.21,03.20.26,154.99,0,0,0,1,3,,NO PRO,DPU-432A
6643,PCM,DPU-432A F SERIES S5-2/50/50 NOPRO,05 FORD F-250 F-350 6.0L ECU ECM ENGINE COMPUTER 5C3A-12A650-CAE DPU-432A TESTED,2,07.14.21,03.20.26,154.99,0,0,0,1,1,,NO PRO,DPU-432A
6644,PCM,DPU-432A F SERIES S5-3/50/50 NOPRO,05 FORD F-250 F-350 6.0L ECU ECM ENGINE COMPUTER 5C3A-12A650-CCE DPU-432A TESTED,2,07.14.21,03.20.26,154.99,0,0,0,0,0,,NO PRO,DPU-432A
6645,PCM $,DPU-432A F SERIES S5-4/50/50 NOPRO,05 FORD F-250 F-350 6.0L ECU ECM ENGINE COMPUTER 5C3A-12A650-KZC DPU-432A TESTED,2,07.14.21,03.20.26,154.99,0,0,0,0,1,,NO PRO,DPU-432A
6646,PCM,DPU-432A F SERIES S5-5/50/50 NOPRO,05 FORD F-250 F-350 6.0L ECU ECM ENGINE COMPUTER 5C3A-12A650-LAC DPU-432A TESTED,2,07.14.21,03.20.26,154.99,0,0,0,0,0,,NO PRO,DPU-432A
112,PCM $,DPU-461 2-1/79/24 NO PRO,05-07 F-250 F-350 F-450 F550 6.0L ECU ECM ENGINE COMPUTER 6C3A-12A650-EVB TESTED,3,05.21.20,03.27.26,299.99,0,0,0,0,0,,NO PRO,DPU-461
1508,PCM,DPU-461 2-2/79/24 NO PRO,05-07 F-250 F-350 F-450 F550 6.0L ECU ECM ENGINE COMPUTER 6C3A-12A650-BXB TESTED,3,05.21.20,03.27.26,224.99,0,0,0,0,0,,NO PRO,DPU-461
905,PCM $,DPU-462 15-1/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C2A-12A650-YE TESTED,2,08.25.17,03.20.26,189.99,0,0,0,1,1,01.23.25,NO PRO,DPU-462
921,PCM,DPU-462 15-10/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C3A-12A650-CPB TESTED,2,08.25.17,03.20.26,189.99,0,0,0,0,2,01.23.25,NO PRO,DPU-462
923,PCM $,DPU-462 15-11/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C3A-12A650-BZA TESTED,2,08.25.17,03.20.26,189.99,0,0,1,1,3,01.23.25,NO PRO,DPU-462
927,PCM $,DPU-462 15-12/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C2A-12A650-ZE TESTED,2,08.25.17,03.20.26,224.99,0,0,0,0,0,01.23.25,NO PRO,DPU-462
928,PCM $,DPU-462 15-13/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C2A-12A650-YD TESTED,2,08.25.17,03.20.26,219.99,0,0,0,0,0,01.23.25,NO PRO,DPU-462
929,PCM $,DPU-462 15-14/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 7C2A-12A650-LA TESTED,2,11.11.19,03.20.26,249.99,0,0,0,0,0,01.23.25,NOPRO,DPU-462
933,PCM $,DPU-462 15-15/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C2A-12A650-YB TESTED,2,08.25.17,03.13.26,194.99,0,0,0,0,0,01.23.25,NO PRO,DPU-462
906,PCM,DPU-462 15-2/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C3A-12A650-EYB TESTED,2,08.25.17,03.20.26,209.99,0,1,2,6,7,01.23.25,NO PRO,DPU-462
907,PCM,DPU-462 15-3/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C2A-12A650-ZD TESTED,2,08.25.17,03.20.26,189.99,0,0,0,0,1,01.23.25,NO PRO,DPU-462
910,PCM $,DPU-462 15-4/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C2A-12A650-YA TESTED,2,08.25.17,03.20.26,189.99,0,0,0,0,0,01.23.25,NO PRO,DPU-462
912,PCM $,DPU-462 15-5/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C2A-12A650-VA TESTED,2,09.01.21,03.20.26,199.99,0,0,0,0,1,01.23.25,NO PRO,DPU-462
916,PCM $,DPU-462 15-6/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C2A-12A650-YC TESTED,2,08.25.17,03.20.26,189.99,0,0,0,0,0,01.23.25,NO PRO,DPU-462
917,PCM $,DPU-462 15-7/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C3A-12A650-EZB TESTED,2,08.25.17,03.20.26,219.99,0,0,0,0,1,01.23.25,NO PRO,DPU-462
918,PCM $,DPU-462 15-8/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6U7A-12A650-FGC TESTED,2,08.25.17,03.20.26,189.99,0,1,1,2,2,01.23.25,NO PRO,DPU-462
920,PCM $,DPU-462 15-9/173/173 NO PRO,05-07 F-350 F-450 E-350 E450 6.0L ECU ECM ENGINE COMPUTER 6C3A-12A650-FAB TESTED,2,08.25.17,03.20.26,189.99,0,0,0,1,2,01.23.25,NO PRO,DPU-462
8109,PCM,DPU-475 1/16/16 NO PRO,09-10 E-350 E-450 6.0L ECU ECM PCM ENGINE COMPUTER 9C2A-12A650-AEH TESTED,2,02.17.22,03.13.26,139.99,0,0,0,1,2,,M1,DPU-475
9567,PCM,DR3A-12A650-AFF DR3A-12B684-BA NO PRO,13 14 FORD MUSTANG SHELBY ECU ECM ENGINE CONTROL COMPUTER DR3A-12A650-AFF TESTED,2,06.05.23,03.13.26,999.99,0,0,0,0,0,,,DR3A-12B684-BA
10713,ECM,DR3A-12A650-AHB DR3A-12B684-BA NO PRO,13 14 FORD MUSTANG 5.0L ECU ECM ENGINE CONTROL COMPUTER DR3A-12A650-AHB TESTED,1,10.22.24,03.13.26,999.99,0,0,0,0,0,,PNV,DR3A-12B684-BA
9698,PCM,DS7A-12A650-SM DG1A-12B684-AB SOLO NO PRO,2013 FORD FUSION 2.0L ECU ECM PCM ENGINE CONTROL COMPUTER DS7A-12A650-SM TESTED,1,08.30.23,03.20.26,139.99,0,0,0,0,0,,NO PRO,DG1A-12B684-AB
10574,PCM,E7TF-12A650-AM1A NO PRO,1987 87 FORD TRUCK 5.0L ECU PCM ENGINE CONTROL COMPUTER E7TF-12A650-AM1A TESTED,1,08.23B.24,03.13.26,199.99,0,0,0,0,0,,PNV,
10915,PCM,E7TF-12A650-AU1A NO PRO,1987 87 FORD TRUCK 5.0L ECU PCM ENGINE CONTROL COMPUTER E7TF-12A650-AU1A TESTED,1,02.10.25,03.13.26,224.99,0,0,0,0,0,,PNV,
10946,ECM,EC3A-12A650-DD DC3A-12B684-AA NO PRO,2014 14 F-250 F-350 6.7L DIESEL ECU ECM ENGINE COMPUTER EC3A-12A650-DD TESTED,2,03.12.25,03.06.26,274.99,0,0,0,2,3,03.12.25,PNV,DC3A-12B684-AA
10831,PCM,EJ5A-12A650-RD CV6A-12G684-DA NO PRO,2015 FORD ESCAPE 2.5L ECU ECM ENGINE COMPUTER EJ5A-12A650-RD TESTED,1,12.24.24,03.20.26,139.99,0,0,0,1,1,,M1,CV6A-12B684-DA
9089,PCM,F2GA-12A650-YF NO PRO,15 16 17 FORD F-150 2.7L ECU ECM PCM ENGINE COMPUTER F2GA-12A650-YF TESTED OEM,1,01.15.23,03.20.26,139.99,0,0,0,0,0,,NO PRO,GD9A-12B684-AA
10160,GEM,F57B-14B205-DG,1996 RANGER MECHANICAL 4X2 MULTIFUNCTION GEM MODULE F57B-14B205-DG REMAN,1,04.22.24,03.27.26,199.99,0,0,0,0,1,01.28.26,NONE,NONE
9505,PCM,F5PF-12A650-AYA NO PRO,96 1996 FORD RANGER 4.0L ECU PCM ENGINE COMPUTER F5PF-12A650-AYA OEM TESTED,1,05.10.23,03.20.26,139.99,0,0,0,0,0,,NO PRO,ML2-111
9326,GEM,F67B-14B205-BA,95-96 FORD EXPLORER MOUNTAINEER OEM 4X4 MULTIFUNCTION GEM MODULE F67B-14B205-BA,2,02.15.23,03.13.26,139.99,0,0,0,1,2,,NONE,NONE
11172,GEM,F75B-14B205-SA,97-98 FORD F150 F-150 4X4 MULTIFUNCTION GEM MODULE F75B-14B205-SA OEM REMAN,1,12.22.25,03.20.26,299.99,0,0,0,0,0,,NONE,NONE
10410,GEM,F77B-14B205-DA,95-97 RANGER MAZDA B3000 4X2 ELECTRIC MULTIFUNCTION GEM MODULE F77B-14B205-DA,2,06.22.24,03.13.26,139.99,0,0,0,0,0,,NONE,NONE
1569,GEM,F81B-14B205-AC A,REMAN 99-03 F-250 F-350 F-450 SUPER DUTY MULTIFUNCTION GEM MODULE F81B-14B205-AC,2,01.16.20,03.13.26,249.99,0,0,0,1,1,,,
3247,GEM,F81B-14B205-AD A,99-01 FORD F-250 F-350 SUPER DUTY MULTIFUNCTION GEM MODULE F81B-14B205-AD REMAN,2,08.28.20,03.13.26,199.99,0,0,1,1,3,05.07.25,NONE,NONE
1453,GEM,F81B-14B205-CH,REMAN 99-00 FORD F-250 F-350 SUPER DUTY MULTIFUNCTION GEM MODULE F81B-14B205-CH,1,06.02.25,03.20.26,274.99,0,0,0,0,0,,PNV,
1390,GEM,F81B-14B205-CJ,99-00 FORD F-250 F-350 SUPER DUTY MULTIFUNCTION GEM MODULE F81B-14B205-CJ REMAN,1,08.19.20,03.12.26,374.99,0,0,0,0,0,,NONE,NONE
1310,GEM,F81B-14B205-CL,99-00 FORD F-250 F-350 SUPER DUTY MULTIFUNCTION GEM MODULE F81B-14B205-CL REMAN,3,08.19.20,03.20.26,249.99,0,0,0,1,5,,NONE,NONE
1821,GEM,F81B-14B205-EN E,99-00 F250 F-350 SUPER DUTY 4X4 MULTIFUNCTION GEM MODULE F81B-14B205-EN REMAN,1,07.22.20,03.09.26,199.99,0,0,1,1,1,01.08.26,PNV,NONE
8913,GEM,F87B-14B205-CF,1998 FORD EXPLORER MOUNTAINEER OEM 4X4 MULTIFUNCTION GEM MODULE F87B-14B205-CF,3,12.13.22,03.20.26,139.99,0,0,0,1,2,,NONE,NONE
448,LCM,F8VB-13C788-AE,98-00 LINCOLN TOWN CAR TOWNCAR LIGHTING CONTROL MODULE LCM F8VB-13C788-AE REMAN,1,9.06.19,03.11.26,234.99,0,0,0,0,0,,NONE,NONE
